Jugador,Nacionalidad,Edad,market_value,contract_date,days_left_on_contract,last_seen,matches_played,GK,CB,RB,LB,WB,DM,CM,AM,LM,RM,LW,RW,FW,Goles,Tiros Totales,xG,npxG,xAG,Acciones_que_crean_tiros,Pases_intentados,Pases_progresivos,Regates_exitosos,Pases_medios_completados,Pases_largos_completados,xA,Pases_en_ultimo_tercio,Pases_balon_vivo,Pases_balon_muerto,Pases_al_hueco,Pases_centros,Pases_completados,Pases_fuera_de_juego,Valla_no_vencida,Errores_defnsivos_ocasion_tiro,Toques_en_zona_ofensiva,Toques_en_area_rival,%_de_regates_exitosos,Veces_que_fue_barrido_regate,Acarreos_ultimo_tercio,Malos_controles,Perdida_balon,Pases_recibidos,Pases_progresivos_recibidos,Faltas_cometidas,Centros,Duelos_aereos_ganados,%_de_duelos_aereos_ganados,market_value_num,target_log,Edad_c,Edad_c2
Pasquale Mazzocchi,Italy,29.82191780821918,2.5,2027-06-30,668,2025-05-23,20,0.0,0.0,0.125,0.25,0.225,0.0,0.0,0.0,0.0,0.05,0.1,0.25,0.0,0.0,0.15,0.015000000000000003,0.015000000000000003,0.02,0.9,15.2,1.15,0.5,5.05,0.55,0.025,0.3,12.4,2.75,0.1,0.65,12.2,0.05,1.25,0.0,6.45,0.5,60.714285714285715,0.2,0.65,0.65,0.55,11.4,2.15,0.45,0.65,0.25,50.0,2.5,1.252762968495368,3.6274501577804976,13.158394647181757
Pathe Ciss,Senegal,31.18904109589041,2.0,2027-06-30,668,2025-05-24,32,0.0,0.125,0.0,0.0,0.0,0.65625,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.59375,0.046875,0.040625,0.025,1.4375,35.65625,3.90625,0.40625,13.9375,2.75,0.015625,3.125,34.375,1.03125,0.15625,0.125,30.40625,0.25,1.78125,0.09375,4.5625,0.5,62.22,0.25,0.6875,0.46875,0.59375,26.53125,0.375,1.34375,0.125,1.40625,54.167857142857144,2.0,1.0986122886681098,4.994573445451728,24.945763902011546
Patric,Spain,31.895890410958906,2.5,2027-06-30,668,2025-03-10,10,0.0,0.85,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.0,1.1,40.3,3.0,0.0,20.8,4.4,0.0,2.3,38.8,1.2,0.0,0.2,35.6,0.3,2.2,0.1,1.9,0.4,,0.0,0.2,0.2,0.0,32.0,0.5,0.5,0.2,0.7,64.45,2.5,1.252762968495368,5.701422760520224,32.50622149417805
Patrick Cutrone,Italy,27.383561643835616,6.0,2028-06-30,1034,2025-05-23,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0101010101010101,0.0404040404040404,0.0101010101010101,0.9242424242424242,0.21212121212121213,2.090909090909091,0.2181818181818182,0.19393939393939394,0.05757575757575757,1.4848484848484849,14.484848484848484,0.9393939393939394,0.2727272727272727,2.878787878787879,0.24242424242424243,0.05757575757575758,0.48484848484848486,12.818181818181818,1.5454545454545454,0.0,0.9090909090909091,10.181818181818182,0.12121212121212122,0.21212121212121213,0.0,11.757575757575758,3.606060606060606,38.7235294117647,0.36363636363636365,0.48484848484848486,1.878787878787879,0.7878787878787878,15.393939393939394,4.696969696969697,0.696969696969697,0.9090909090909091,0.696969696969697,24.175862068965518,6.0,1.9459101490553132,1.1890939933969342,1.4139445251326683
Patrick Dorgu,Denmark,20.578082191780823,25.0,2030-06-30,1764,2025-05-25,33,0.0,0.015151515151515152,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.0,0.030303030303030304,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.030303030303030304,0.24242424242424243,0.0,0.09090909090909091,1.393939393939394,0.11212121212121212,0.11212121212121212,0.05454545454545455,2.484848484848485,37.63636363636363,2.6666666666666665,0.48484848484848486,10.757575757575758,1.9090909090909092,0.05454545454545455,1.9696969696969697,32.18181818181818,5.393939393939394,0.09090909090909091,2.393939393939394,29.696969696969695,0.06060606060606061,1.9696969696969697,0.12121212121212122,17.454545454545453,2.484848484848485,26.65,0.9393939393939394,1.7272727272727273,1.4848484848484849,1.4242424242424243,32.03030303030303,6.0606060606060606,1.2424242424242424,2.393939393939394,1.393939393939394,59.251724137931035,25.0,3.258096538021482,-5.616385458657859,31.543785620223453
Patrik Carlgren,Sweden,33.28493150684932,0.6,2026-06-30,303,2025-04-22,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0.0,0.0,7.0,7.4,0.0,0.2,16.6,10.6,0.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4700036292457355,7.090463856410636,50.27467769906559
Patrizio Masini,Italy,24.32054794520548,6.0,2028-06-30,1034,2025-05-24,26,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.4807692307692308,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.038461538461538464,0.038461538461538464,0.3076923076923077,0.015384615384615385,0.015384615384615385,0.0038461538461538464,0.9230769230769231,24.96153846153846,1.6923076923076923,0.38461538461538464,7.730769230769231,1.5384615384615385,0.01153846153846154,1.1153846153846154,23.923076923076923,1.0384615384615385,0.07692307692307693,1.0,19.192307692307693,0.0,1.4230769230769231,0.0,6.346153846153846,0.8461538461538461,40.975,0.34615384615384615,0.6153846153846154,0.9615384615384616,0.46153846153846156,17.653846153846153,1.0384615384615385,1.3846153846153846,1.0,1.0769230769230769,59.20416666666667,6.0,1.9459101490553132,-1.8739197052332024,3.511575061661292
Pau Cabanes,Spain,20.22739726027397,0.8,2028-06-30,1034,2025-05-11,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.71875,0.09375,0.125,0.03125,0.0625,0.375,0.025,0.025,0.01875,1.125,10.5,1.0,0.5625,2.625,0.0625,0.0125,0.25,10.125,0.3125,0.0625,1.125,7.4375,0.0625,0.1875,0.0625,8.375,1.125,29.166666666666668,0.8125,1.125,1.125,0.375,10.6875,3.0,0.5625,1.125,0.125,33.325,0.8,0.5877866649021191,-5.967070390164711,35.60592904118043
Pau Cubarsi,Spain,18.336986301369862,80.0,2029-06-30,1399,2025-05-25,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22857142857142856,0.022857142857142857,0.022857142857142857,0.045714285714285714,1.0,74.4,5.457142857142857,0.17142857142857143,39.628571428571426,5.571428571428571,0.017142857142857144,6.0,71.88571428571429,2.4,0.11428571428571428,0.05714285714285714,69.54285714285714,0.11428571428571428,2.4571428571428573,0.02857142857142857,2.657142857142857,0.4857142857142857,66.66666666666667,0.05714285714285714,0.45714285714285713,0.2,0.02857142857142857,62.65714285714286,0.17142857142857143,0.6857142857142857,0.05714285714285714,1.7714285714285714,58.056666666666665,80.0,4.394449154672439,-7.85748134906882,61.740013150964366
Pau Lopez,Spain,30.12054794520548,2.5,2028-06-30,1034,2025-01-26,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,12.0,4.0,0.1,2.0,16.0,8.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,,2.5,1.252762968495368,3.9260802947667983,15.41410648095615
Pau Navarro,Spain,20.08219178082192,3.0,2030-06-30,1764,2025-05-25,17,0.0,0.20588235294117646,0.7352941176470589,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.35294117647058826,33.94117647058823,2.3529411764705883,0.17647058823529413,14.352941176470589,1.8235294117647058,0.0058823529411764705,1.6470588235294117,29.235294117647058,4.588235294117647,0.0,0.11764705882352941,30.41176470588235,0.11764705882352941,2.411764705882353,0.0,3.8823529411764706,0.11764705882352941,46.660000000000004,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.23529411764705882,23.705882352941178,0.4117647058823529,0.5882352941176471,0.11764705882352941,0.5294117647058824,45.45454545454545,3.0,1.3862943611198906,-6.112275869616763,37.359916306299354
Pau Torres,Spain,28.353424657534248,32.0,2028-06-30,1034,2025-05-25,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.020833333333333332,0.020833333333333332,0.004166666666666667,0.5833333333333334,57.041666666666664,4.041666666666667,0.625,25.083333333333332,3.2916666666666665,0.008333333333333333,4.583333333333333,52.0,4.875,0.16666666666666666,0.125,50.708333333333336,0.16666666666666666,3.125,0.08333333333333333,4.041666666666667,0.7083333333333334,90.9090909090909,0.08333333333333333,1.125,0.25,0.20833333333333334,45.416666666666664,0.3333333333333333,0.3333333333333333,0.125,0.75,43.02857142857143,32.0,3.4965075614664802,2.158957007095566,4.661095358487043
Pau Victor,Spain,23.493150684931507,0.5,2029-06-30,1399,2025-05-25,21,0.0,0.047619047619047616,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.23809523809523808,0.14285714285714285,0.47619047619047616,0.09523809523809523,0.6666666666666666,0.14761904761904762,0.14761904761904762,0.04285714285714285,0.6190476190476191,5.761904761904762,0.5238095238095238,0.3333333333333333,1.7619047619047619,0.19047619047619047,0.01904761904761905,0.23809523809523808,5.571428571428571,0.19047619047619047,0.0,0.14285714285714285,4.666666666666667,0.0,0.23809523809523808,0.0,4.142857142857143,1.0,53.125,0.23809523809523808,0.09523809523809523,0.3333333333333333,0.38095238095238093,5.9523809523809526,1.3333333333333333,0.3333333333333333,0.14285714285714285,0.14285714285714285,66.66666666666667,0.5,0.4054651081081644,-2.701316965507175,7.297113348136891
Paul Akouokou,Côte d'Ivoire,27.33150684931507,0.8,2027-06-30,668,2025-04-20,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.5,0.0,1.5,1.5,0.0,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.5,0.0,0.0,,0.0,0.0,0.5,0.0,7.0,0.0,1.5,0.0,0.0,,0.8,0.5877866649021191,1.137039198876387,1.292858139781456
Paul Joly,France,24.942465753424656,1.8,2027-06-30,668,2025-05-17,26,0.0,0.0,0.7115384615384616,0.07692307692307693,0.19230769230769232,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.38461538461538464,0.02307692307692308,0.02307692307692308,0.04230769230769231,1.2307692307692308,23.73076923076923,1.9615384615384615,0.23076923076923078,6.538461538461538,1.8461538461538463,0.05,1.4615384615384615,19.76923076923077,3.8461538461538463,0.07692307692307693,2.1153846153846154,16.307692307692307,0.11538461538461539,1.2307692307692308,0.19230769230769232,7.6923076923076925,0.6153846153846154,20.553333333333335,0.6538461538461539,0.7307692307692307,0.9230769230769231,0.46153846153846156,16.73076923076923,2.3461538461538463,0.38461538461538464,2.1153846153846154,0.5,58.33571428571429,1.8,1.0296194171811583,-1.2520018970140256,1.5675087501267189
Paulo Dybala,Argentina,31.33150684931507,8.0,2026-06-30,303,2025-03-16,24,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.3541666666666667,0.0,0.0,0.0,0.125,0.4791666666666667,0.25,1.9583333333333333,0.25833333333333336,0.1625,0.21666666666666667,3.5,30.375,3.2916666666666665,0.4583333333333333,7.375,3.0,0.2125,1.9583333333333333,26.875,3.375,0.08333333333333333,2.5833333333333335,24.833333333333332,0.125,0.08333333333333333,0.0,18.291666666666668,3.125,24.50588235294118,0.7083333333333334,1.75,1.6666666666666667,1.1666666666666667,29.541666666666668,5.083333333333333,0.25,2.5833333333333335,0.3333333333333333,27.08125,8.0,2.1972245773362196,5.137039198876387,26.38917173079255
Paulo Gazzaniga,Argentina,33.35890410958904,2.5,2027-06-30,668,2025-05-13,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,33.638888888888886,0.0,0.08333333333333333,15.0,5.638888888888889,0.0,0.3055555555555556,26.97222222222222,6.527777777777778,0.0,0.0,26.916666666666668,0.1388888888888889,0.4722222222222222,0.08333333333333333,0.0,0.0,75.0,0.027777777777777776,0.0,0.027777777777777776,0.0,20.805555555555557,0.0,0.027777777777777776,0.0,0.027777777777777776,33.333333333333336,2.5,1.252762968495368,7.164436459150359,51.32914977720293
Pedri,Spain,22.495890410958904,140.0,2030-06-30,1764,2025-05-25,37,0.0,0.0,0.0,0.0,0.0,0.6891891891891891,0.02702702702702703,0.08108108108108109,0.17567567567567569,0.02702702702702703,0.0,0.0,0.0,0.10810810810810811,0.6756756756756757,0.05675675675675676,0.05675675675675676,0.20270270270270271,4.45945945945946,74.29729729729729,9.72972972972973,1.0810810810810811,25.81081081081081,6.297297297297297,0.24324324324324326,8.945945945945946,70.4054054054054,3.7837837837837838,0.7297297297297297,1.5675675675675675,64.97297297297297,0.10810810810810811,0.5675675675675675,0.02702702702702703,26.7027027027027,1.3513513513513513,64.60000000000001,0.5405405405405406,2.7837837837837838,1.2972972972972974,0.9459459459459459,64.56756756756756,3.675675675675676,0.2702702702702703,1.5675675675675675,0.1891891891891892,53.84615384615385,140.0,4.948759890378168,-3.6985772394797785,13.679473596397859
Pedro,Spain,37.824657534246576,1.0,2026-06-30,303,2025-05-25,30,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.3,0.0,0.016666666666666666,0.15,0.4666666666666667,0.05,0.3333333333333333,1.2333333333333334,0.18000000000000002,0.12666666666666665,0.05333333333333334,1.6666666666666667,20.133333333333333,2.533333333333333,0.5333333333333333,5.766666666666667,1.3333333333333333,0.05666666666666667,1.7666666666666666,18.4,1.6333333333333333,0.36666666666666664,2.1666666666666665,16.066666666666666,0.1,0.1,0.03333333333333333,10.633333333333333,2.033333333333333,50.42,0.36666666666666664,0.8333333333333334,0.6666666666666666,0.7,18.2,2.966666666666667,0.5666666666666667,2.1666666666666665,0.03333333333333333,14.285714285714286,1.0,0.6931471805599453,11.630189883807894,135.26131673342746
Pedro Diaz,Spain,26.96712328767123,3.0,2028-06-30,1034,2025-05-24,26,0.0,0.0,0.0,0.038461538461538464,0.0,0.39743589743589747,0.21153846153846154,0.22435897435897434,0.0,0.0,0.038461538461538464,0.01282051282051282,0.07692307692307693,0.11538461538461539,1.1923076923076923,0.08076923076923077,0.05,0.07692307692307693,1.9230769230769231,21.76923076923077,2.3846153846153846,0.7692307692307693,4.961538461538462,1.2307692307692308,0.06923076923076923,1.7307692307692308,20.115384615384617,1.4230769230769231,0.07692307692307693,1.6153846153846154,17.153846153846153,0.23076923076923078,0.2692307692307692,0.038461538461538464,10.192307692307692,0.7307692307692307,57.96111111111111,0.5,1.1538461538461537,0.9230769230769231,0.3076923076923077,17.653846153846153,1.8846153846153846,0.2692307692307692,1.6153846153846154,0.19230769230769232,40.0,3.0,1.3862943611198906,0.7726556372325497,0.5969967337472375
Pedro Lima,Brazil,18.646575342465752,5.0,2029-06-30,1399,2025-02-22,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.3333333333333333,12.666666666666666,1.3333333333333333,0.3333333333333333,3.6666666666666665,1.0,0.03333333333333333,0.6666666666666666,10.333333333333334,2.3333333333333335,0.0,1.6666666666666667,9.333333333333334,0.0,1.6666666666666667,0.0,9.333333333333334,1.0,33.333333333333336,0.6666666666666666,1.0,0.3333333333333333,0.0,10.0,3.6666666666666665,0.3333333333333333,1.6666666666666667,0.0,0.0,5.0,1.791759469228055,-7.54789230797293,56.97067829275692
Pedro Neto,Portugal,25.21095890410959,50.0,2031-06-30,2129,2025-05-25,35,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.009523809523809523,0.0,0.04285714285714286,0.3333333333333333,0.4476190476190476,0.15238095238095237,0.11428571428571428,1.6857142857142857,0.10571428571428572,0.10571428571428572,0.19428571428571428,2.5714285714285716,25.571428571428573,1.7142857142857142,0.9714285714285714,7.628571428571429,1.7142857142857142,0.12857142857142856,0.8571428571428571,23.057142857142857,2.4571428571428573,0.0,4.257142857142857,20.057142857142857,0.05714285714285714,0.17142857142857143,0.0,21.0,3.3142857142857145,30.35625,1.3142857142857143,1.6285714285714286,1.2857142857142858,0.8571428571428571,23.942857142857143,7.228571428571429,0.6,4.257142857142857,0.3142857142857143,21.664,50.0,3.9318256327243257,-0.9835087463290932,0.9672894541058247
Pedro Porro,Spain,25.695890410958903,38.0,2028-06-30,1034,2025-05-25,33,0.0,0.0,0.9848484848484849,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,1.1818181818181819,0.048484848484848485,0.048484848484848485,0.14545454545454545,3.272727272727273,57.333333333333336,4.666666666666667,0.42424242424242425,16.393939393939394,4.303030303030303,0.1393939393939394,3.757575757575758,46.36363636363637,10.757575757575758,0.12121212121212122,5.9393939393939394,41.96969696969697,0.21212121212121213,2.5454545454545454,0.06060606060606061,23.12121212121212,0.9696969696969697,35.70952380952381,0.7272727272727273,1.303030303030303,0.7575757575757576,0.5454545454545454,39.121212121212125,3.303030303030303,0.7575757575757576,5.9393939393939394,0.36363636363636365,38.93529411764706,38.0,3.6635616461296463,-0.49857723947977917,0.24857926372727707
Pelayo Fernandez,Spain,22.027397260273972,3.5,2028-06-30,1034,2025-05-09,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.5,0.0,4.0,2.0,0.0,0.5,13.5,0.5,0.0,0.0,12.0,0.0,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,8.0,0.0,1.0,0.0,1.5,30.0,3.5,1.5040773967762742,-4.16707039016471,17.36447563658747
Pep Chavarria,Spain,27.12054794520548,5.0,2030-06-30,1764,2025-05-24,34,0.0,0.0,0.0,0.8235294117647058,0.014705882352941176,0.0,0.0,0.0,0.04411764705882353,0.0,0.11764705882352941,0.0,0.0,0.0,0.3235294117647059,0.029411764705882353,0.029411764705882353,0.058823529411764705,1.7941176470588236,45.911764705882355,3.3529411764705883,0.29411764705882354,14.029411764705882,2.5,0.047058823529411764,2.2058823529411766,37.61764705882353,8.176470588235293,0.0,2.323529411764706,36.588235294117645,0.11764705882352941,3.176470588235294,0.029411764705882353,14.705882352941176,0.9117647058823529,35.0,0.5294117647058824,1.0,1.1470588235294117,0.17647058823529413,30.970588235294116,3.911764705882353,0.9117647058823529,2.323529411764706,0.6764705882352942,40.69166666666667,5.0,1.791759469228055,0.9260802947667983,0.8576247123553601
Pere Milla,Spain,32.66575342465753,1.2,2027-06-30,668,2025-05-24,20,0.0,0.05,0.0,0.025,0.0,0.0,0.025,0.075,0.25,0.1,0.35,0.025,0.1,0.15,0.55,0.075,0.075,0.015000000000000003,0.65,8.25,0.65,0.1,1.85,0.65,0.01,0.45,7.25,0.95,0.25,0.7,4.85,0.05,0.25,0.0,4.55,0.85,28.571428571428573,0.2,0.25,0.8,0.3,7.0,1.35,0.25,0.7,0.55,60.25384615384615,1.2,0.7884573603642702,6.471285774218849,41.87753957160725
Pervis Estupinan,Ecuador,27.323287671232876,30.0,2030-06-30,1764,2025-05-19,30,0.0,0.03333333333333333,0.0,0.95,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.9333333333333333,0.03333333333333333,0.03333333333333333,0.07,1.9333333333333333,53.666666666666664,4.4,0.6333333333333333,15.033333333333333,2.466666666666667,0.07666666666666667,3.5,45.666666666666664,7.9,0.0,3.966666666666667,44.6,0.1,2.1666666666666665,0.06666666666666667,16.866666666666667,1.1666666666666667,62.03888888888889,0.43333333333333335,2.033333333333333,1.1333333333333333,0.9,38.13333333333333,3.7333333333333334,1.2,3.966666666666667,1.5333333333333334,65.44800000000001,30.0,3.4339872044851463,1.128820020794194,1.2742346393458048
Phil Foden,England,24.991780821917807,100.0,2027-06-30,668,2025-05-25,28,0.0,0.0,0.0,0.0,0.0,0.0,0.25595238095238093,0.19047619047619047,0.05357142857142857,0.08333333333333333,0.02976190476190476,0.2619047619047619,0.125,0.25,1.9285714285714286,0.18571428571428572,0.18571428571428572,0.17142857142857143,3.142857142857143,33.607142857142854,3.6785714285714284,0.5,8.642857142857142,2.392857142857143,0.18928571428571428,1.4642857142857142,30.5,2.9642857142857144,0.25,2.857142857142857,28.25,0.14285714285714285,0.25,0.03571428571428571,24.321428571428573,2.9642857142857144,35.18888888888889,0.8214285714285714,1.0714285714285714,1.2857142857142858,1.1071428571428572,31.928571428571427,4.571428571428571,0.17857142857142858,2.857142857142857,0.10714285714285714,27.272727272727273,100.0,4.61512051684126,-1.202686828520875,1.4464556074976005
Philip Billing,Denmark,28.947945205479453,10.0,2027-06-30,668,2025-05-23,20,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.475,0.0,0.25,0.0,0.0,0.025,0.05,0.55,0.1,0.1,0.065,1.2,10.15,1.0,0.1,2.2,0.55,0.05,0.75,9.55,0.5,0.1,0.6,7.45,0.1,0.4,0.0,4.8,0.85,30.0,0.05,0.05,0.4,0.3,8.25,1.05,0.65,0.6,0.85,57.78,10.0,2.3978952727983707,2.753477555040771,7.581638646113301
Philipp Kohn,Switzerland,27.123287671232877,5.0,2028-06-30,1034,2025-05-17,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,28.736842105263158,0.0,0.0,11.631578947368421,6.105263157894737,0.0,0.10526315789473684,21.63157894736842,7.105263157894737,0.0,0.0,21.789473684210527,0.0,0.5789473684210527,0.10526315789473684,0.0,0.0,,0.0,0.0,0.0,0.0,14.789473684210526,0.0,0.0,0.0,0.15789473684210525,100.0,5.0,1.791759469228055,0.9288200207941948,0.8627066310281284
Pierluigi Gollini,Italy,29.55068493150685,1.0,2027-06-30,668,2024-10-05,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,35.714285714285715,0.0,0.0,15.428571428571429,9.142857142857142,0.0,0.42857142857142855,25.857142857142858,9.857142857142858,0.0,0.0,29.428571428571427,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,1.0,0.6931471805599453,3.3562172810681687,11.264194437740612
Pierre Højbjerg,Denmark,29.78082191780822,20.0,2028-06-30,1034,2025-05-17,30,0.0,0.06666666666666667,0.0,0.0,0.0,0.38333333333333336,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,1.1,0.10666666666666667,0.10666666666666667,0.12333333333333334,3.3333333333333335,96.5,8.766666666666667,0.23333333333333334,36.5,3.7,0.14666666666666667,7.7,92.9,3.533333333333333,0.3333333333333333,0.6333333333333333,89.13333333333334,0.06666666666666667,1.1,0.06666666666666667,16.233333333333334,1.6333333333333333,32.135714285714286,0.5333333333333333,1.1,1.1,0.8333333333333334,86.46666666666667,1.4333333333333333,1.0,0.6333333333333333,0.7,51.67,20.0,3.044522437723423,3.5863542673695363,12.861936931079684
