Jugador,market_value,matches_played,Acciones_que_crean_tiros,Toques_en_area_rival,Pases_recibidos,Acarreos_ultimo_tercio,days_left_on_contract,xAG,Pases_progresivos,npxG,Regates_exitosos,Pases_al_hueco,Pases_progresivos_recibidos,Perdida_balon,Veces_que_fue_barrido_regate,Malos_controles,Pases_fuera_de_juego,Faltas_cometidas,Edad_c,Edad_c2,GK,CB,WB,LW,RW,FW,market_value_num,target_log,Nacionalidad
Leon Bailey,28.0,24,1.5833333333333333,2.9166666666666665,16.25,0.9583333333333334,303,0.0625,1.4583333333333333,0.07083333333333335,0.9166666666666666,0.20833333333333334,5.041666666666667,1.0416666666666667,1.0,1.4583333333333333,0.125,0.5,1.5726556372325504,2.4732457533193193,0.0,0.0,0.0,0.0,0.7083333333333334,0.0,28.0,3.367295829986474,Jamaica
Leonardo Balerdi,20.0,27,1.0,0.7777777777777778,80.85185185185185,0.5555555555555556,1034,0.025925925925925925,3.888888888888889,0.02962962962962963,0.8148148148148148,0.1111111111111111,0.18518518518518517,0.48148148148148145,0.37037037037037035,0.7407407407407407,0.1111111111111111,1.037037037037037,0.10964193860241522,0.01202135470049579,0.0,1.0,0.0,0.0,0.0,0.0,20.0,3.044522437723423,Argentina
Leonardo Pavoletti,0.7,26,0.6538461538461539,1.0769230769230769,6.461538461538462,0.07692307692307693,303,0.038461538461538464,0.6538461538461539,0.10384615384615384,0.0,0.0,1.0,0.07692307692307693,0.0,0.6923076923076923,0.0,0.9615384615384616,10.257587144081867,105.2180940184336,0.0,0.0,0.0,0.0,0.0,0.8846153846153846,0.7,0.5306282510621704,Italy
Leonardo Spinazzola,3.5,27,1.7407407407407407,1.4074074074074074,25.14814814814815,2.3703703703703702,303,0.13333333333333333,3.259259259259259,0.018518518518518517,1.037037037037037,0.1111111111111111,3.0,0.6666666666666666,1.0740740740740742,0.6296296296296297,0.1111111111111111,0.2222222222222222,5.967176185177756,35.607191624952556,0.0,0.0,0.2037037037037037,0.12962962962962962,0.07407407407407407,0.0,3.5,1.5040773967762742,Italy
Lesley Ugochukwu,18.0,26,0.9230769230769231,0.9230769230769231,23.076923076923077,0.5769230769230769,1764,0.038461538461538464,1.8846153846153846,0.03076923076923077,0.7307692307692307,0.07692307692307693,0.7692307692307693,0.5,0.3076923076923077,0.46153846153846156,0.0,1.1923076923076923,-5.0300840887948475,25.30174594034709,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.9444389791664403,France
Levi Colwill,55.0,35,1.0857142857142856,1.0285714285714285,59.77142857142857,0.34285714285714286,1399,0.037142857142857144,3.742857142857143,0.05142857142857143,0.17142857142857143,0.08571428571428572,0.34285714285714286,0.22857142857142856,0.14285714285714285,0.4,0.11428571428571428,1.2857142857142858,-3.9533717600277214,15.629148272984683,0.0,1.0,0.0,0.0,0.0,0.0,55.0,4.02535169073515,England
Lewis Cook,15.0,36,2.4722222222222223,0.5555555555555556,26.805555555555557,0.8055555555555556,1034,0.1111111111111111,4.388888888888889,0.025,0.3611111111111111,0.08333333333333333,1.4444444444444444,0.5,0.19444444444444445,0.8611111111111112,0.05555555555555555,1.3611111111111112,2.0959433084654293,4.39297835230101,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,15.0,2.772588722239781,England
Lewis Dunk,6.0,25,0.76,0.84,62.24,0.76,303,0.02,5.68,0.032,0.0,0.08,0.12,0.12,0.04,0.36,0.16,0.28,7.254847418054467,52.63281105925157,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.9459101490553132,England
Lewis Ferguson,28.0,16,2.0,1.125,32.9375,1.3125,1034,0.06875,3.3125,0.00625,0.3125,0.0625,1.625,0.625,0.125,0.8125,0.1875,1.6875,-0.44652244495922844,0.1993822938523672,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.367295829986474,Scotland
Lewis Miley,22.0,14,0.2857142857142857,0.42857142857142855,11.642857142857142,0.14285714285714285,1399,0.0,1.2142857142857142,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.07142857142857142,0.21428571428571427,-7.147892307972928,51.09236444637855,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,22.0,3.1354942159291497,England
Lewis Orford,0.4,2,1.0,1.0,15.5,0.0,1399,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-7.232823814822243,52.31374033625979,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.33647223662121295,England
Liam Delap,40.0,37,1.6756756756756757,2.4864864864864864,14.513513513513514,1.2432432432432432,2129,0.051351351351351354,0.8108108108108109,0.2108108108108108,1.0810810810810811,0.21621621621621623,2.972972972972973,1.6216216216216217,1.0,2.810810810810811,0.05405405405405406,1.945945945945946,-3.9040566915345707,15.241658650715857,0.0,0.0,0.0,0.0,0.0,1.0,40.0,3.713572066704308,England
Lilian Brassier,10.0,26,0.9615384615384616,1.0384615384615385,50.38461538461539,0.9615384615384616,1399,0.007692307692307693,4.423076923076923,0.06538461538461539,0.11538461538461539,0.038461538461538464,0.7307692307692307,0.19230769230769232,0.23076923076923078,0.5769230769230769,0.3076923076923077,0.6153846153846154,-0.6574813490688172,0.43228172437335183,0.0,0.8076923076923077,0.0,0.0,0.0,0.0,10.0,2.3978952727983707,France
Lilian Raolisoa,0.8,29,1.103448275862069,0.6551724137931034,15.0,1.0689655172413792,1034,0.06206896551724138,1.6206896551724137,0.020689655172413796,0.7931034482758621,0.13793103448275862,2.1379310344827585,0.5517241379310345,1.0,0.7241379310344828,0.1724137931034483,0.5517241379310345,-1.276659431260601,1.629859303426641,0.0,0.034482758620689655,0.0,0.1724137931034483,0.1724137931034483,0.0,0.8,0.5877866649021191,France
Lisandro Martinez,40.0,20,1.3,0.9,53.45,1.15,668,0.05500000000000001,5.85,0.05500000000000001,0.3,0.25,0.35,0.15,0.05,0.05,0.15,1.1,0.8466282399722758,0.7167793767185534,0.0,0.825,0.0,0.0,0.0,0.0,40.0,3.713572066704308,Argentina
Lloyd Kelly,16.0,22,0.6363636363636364,1.0,29.5,0.5,1399,0.02727272727272727,2.0454545454545454,0.03181818181818182,0.09090909090909091,0.045454545454545456,1.4090909090909092,0.22727272727272727,0.09090909090909091,0.5454545454545454,0.0,0.8636363636363636,0.4384090618900842,0.1922025055473437,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,16.0,2.833213344056216,England
Logan Costa,18.0,33,0.696969696969697,0.36363636363636365,37.90909090909091,0.48484848484848486,1764,0.0393939393939394,3.6363636363636362,0.021212121212121213,0.0,0.030303030303030304,0.3333333333333333,0.030303030303030304,0.06060606060606061,0.21212121212121213,0.0,0.5757575757575758,-2.04652244495923,4.188254117721904,0.0,0.9848484848484849,0.0,0.0,0.0,0.0,18.0,2.9444389791664403,Cape Verde
Loic Bade,25.0,32,0.71875,0.625,45.71875,0.3125,1764,0.024999999999999998,1.9375,0.021875000000000002,0.53125,0.03125,0.1875,0.25,0.0625,0.53125,0.25,0.8125,-1.093097787424984,1.1948627728733958,0.0,1.0,0.0,0.0,0.0,0.0,25.0,3.258096538021482,France
Loic Nego,0.7,31,1.4193548387096775,1.096774193548387,29.032258064516128,1.2258064516129032,303,0.019354838709677424,3.2903225806451615,0.022580645161290325,0.5483870967741935,0.03225806451612903,3.967741935483871,0.2903225806451613,0.3870967741935484,0.6129032258064516,0.1935483870967742,0.8709677419354839,8.139778924903787,66.25600094630785,0.0,0.0,0.04838709677419355,0.0,0.11290322580645161,0.016129032258064516,0.7,0.5306282510621704,Hungary
Lorenz Assignon,9.0,32,2.09375,2.5,31.4375,2.25,1399,0.1125,3.625,0.059375000000000004,0.875,0.09375,6.4375,1.0625,1.46875,1.75,0.1875,1.625,-1.2930977874249834,1.6721018878433875,0.0,0.015625,0.546875,0.0,0.03125,0.0,9.0,2.302585092994046,Togo
Lorenzo Colombo,5.0,37,1.4864864864864864,2.2432432432432434,14.783783783783784,0.7567567567567568,303,0.07297297297297298,1.2972972972972974,0.14324324324324325,0.6486486486486487,0.08108108108108109,3.135135135135135,1.4054054054054055,0.6756756756756757,2.3783783783783785,0.02702702702702703,1.2432432432432432,-2.9807690203016968,8.884983952390337,0.0,0.0,0.0,0.0,0.0,0.7432432432432432,5.0,1.791759469228055,Italy
Lorenzo De Silvestri,0.8,18,0.7777777777777778,0.6111111111111112,21.11111111111111,0.3888888888888889,303,0.011111111111111112,2.5555555555555554,0.05,0.05555555555555555,0.0,1.6666666666666667,0.1111111111111111,0.2222222222222222,0.3888888888888889,0.1111111111111111,0.9444444444444444,10.808272075588718,116.81874525995086,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.8,0.5877866649021191,Italy
Lorenzo Lucca,22.0,33,1.0,3.303030303030303,14.484848484848484,0.5454545454545454,303,0.051515151515151514,0.5454545454545454,0.20606060606060606,0.36363636363636365,0.030303030303030304,2.9696969696969697,0.8787878787878788,0.3333333333333333,2.212121212121212,0.0,1.9696969696969697,-1.4903580613975862,2.2211671511727715,0.0,0.030303030303030304,0.0,0.015151515151515152,0.0,0.9545454545454546,22.0,3.1354942159291497,Italy
Lorenzo Montipo,2.0,36,0.1388888888888889,0.0,11.444444444444445,0.0,303,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.2777777777777778,0.0,3.0438885139448786,9.26525728532556,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0986122886681098,Italy
Lorenzo Pellegrini,9.0,25,2.4,2.12,23.56,1.08,303,0.096,2.44,0.14800000000000002,0.44,0.2,3.28,0.64,0.64,1.04,0.2,1.04,2.679504952301045,7.179746789405824,0.0,0.0,0.0,0.02,0.0,0.04,9.0,2.302585092994046,Italy
Lorenzo Venturino,1.5,6,1.0,1.0,7.333333333333333,0.3333333333333333,1399,0.016666666666666666,1.1666666666666667,0.11666666666666665,0.6666666666666666,0.0,1.6666666666666667,0.16666666666666666,0.3333333333333333,1.3333333333333333,0.0,0.5,-7.273919705233201,52.90990787817986,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,1.5,0.9162907318741551,Italy
Louis Leroux,4.0,16,1.875,0.875,14.0,0.875,1034,0.08125,1.9375,0.1,0.5,0.0,0.875,0.375,0.6875,0.75,0.0,0.625,-6.882138883315395,47.363835609241676,0.0,0.0,0.0625,0.0,0.0625,0.0625,4.0,1.6094379124341003,France
Louis Mouton,0.7,24,1.1666666666666667,1.0,19.0,0.375,1034,0.05000000000000001,2.25,0.05833333333333333,0.5,0.20833333333333334,2.125,0.5416666666666666,0.5,0.5833333333333334,0.125,1.0,-3.260221075096215,10.62904145850152,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5306282510621704,France
Loum Tchaouna,10.0,24,1.0416666666666667,1.375,10.25,0.3333333333333333,1764,0.024999999999999998,0.8333333333333334,0.09583333333333333,0.20833333333333334,0.041666666666666664,2.75,0.25,0.20833333333333334,1.0833333333333333,0.0,0.4166666666666667,-4.558851212082516,20.783124373906222,0.0,0.0,0.0,0.10416666666666667,0.5833333333333334,0.16666666666666666,10.0,2.3978952727983707,France
Luca Marianucci,7.5,18,0.6666666666666666,0.2777777777777778,17.27777777777778,0.2777777777777778,1764,0.011111111111111112,1.5555555555555556,0.03888888888888889,0.2777777777777778,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3888888888888889,0.2222222222222222,0.6111111111111112,-5.375289568246902,28.89373794250397,0.0,0.8518518518518519,0.05555555555555555,0.0,0.0,0.0,7.5,2.1400661634962708,Italy
Luca Mazzitelli,1.5,11,1.1818181818181819,0.9090909090909091,15.454545454545455,0.45454545454545453,303,0.05454545454545456,2.4545454545454546,0.009090909090909092,0.36363636363636365,0.09090909090909091,1.2727272727272727,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.8181818181818182,2.958957007095563,8.755426569839932,0.0,0.0,0.0,0.045454545454545456,0.0,0.09090909090909091,1.5,0.9162907318741551,Italy
Luca Pellegrini,3.0,22,2.090909090909091,0.6818181818181818,23.454545454545453,1.0454545454545454,668,0.08181818181818182,3.272727272727273,0.02727272727272727,0.5,0.0,2.772727272727273,0.4090909090909091,0.7272727272727273,0.7727272727272727,0.045454545454545456,0.8181818181818182,0.021970705725703255,0.0004827119100854498,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,3.0,1.3862943611198906,Italy
Luca Ranieri,12.0,36,0.7777777777777778,0.4444444444444444,39.0,0.5277777777777778,1034,0.04722222222222223,2.2222222222222223,0.024999999999999998,0.25,0.0,0.3055555555555556,0.08333333333333333,0.25,0.2777777777777778,0.4166666666666667,0.6944444444444444,-0.10679641756197,0.011405474804070654,0.0,1.0,0.0,0.0,0.0,0.0,12.0,2.5649493574615367,Italy
Lucas Beltran,18.0,33,1.9090909090909092,1.5454545454545454,17.939393939393938,0.5454545454545454,1034,0.09090909090909091,1.9393939393939394,0.09090909090909091,0.45454545454545453,0.12121212121212122,2.8484848484848486,1.2424242424242424,0.42424242424242425,1.2424242424242424,0.12121212121212122,0.9696969696969697,-2.038303266877037,4.154680207761601,0.0,0.0,0.0,0.10606060606060606,0.0,0.42424242424242425,18.0,2.9444389791664403,Argentina
Lucas Beraldo,25.0,25,0.88,0.6,73.88,0.6,1034,0.012000000000000002,5.24,0.032,0.04,0.04,0.0,0.08,0.0,0.4,0.2,0.88,-4.717755321671557,22.2572152751603,0.0,0.76,0.0,0.0,0.0,0.0,25.0,3.258096538021482,Brazil
Lucas Bergvall,38.0,27,0.8148148148148148,0.8148148148148148,21.703703703703702,0.7777777777777778,2129,0.018518518518518517,1.8148148148148149,0.02962962962962963,0.7777777777777778,0.0,1.1481481481481481,0.7037037037037037,0.7407407407407407,0.7407407407407407,0.037037037037037035,0.7407407407407407,-6.964330664137311,48.50190159944324,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,38.0,3.6635616461296463,Sweden
Lucas Chevalier,30.0,34,0.17647058823529413,0.0,18.970588235294116,0.0,1764,0.023529411764705882,0.029411764705882353,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,-2.6684402531784066,7.120573384782839,1.0,0.0,0.0,0.0,0.0,0.0,30.0,3.4339872044851463,France
Lucas Da Cunha,10.0,36,3.0555555555555554,1.1111111111111112,38.388888888888886,1.4444444444444444,1399,0.1,4.277777777777778,0.05277777777777778,0.3333333333333333,0.08333333333333333,2.361111111111111,0.4444444444444444,0.4722222222222222,0.5555555555555556,0.08333333333333333,0.5833333333333334,-2.241042992904436,5.0222736960460725,0.0,0.0,0.013888888888888888,0.027777777777777776,0.08333333333333333,0.0,10.0,2.3978952727983707,France
Lucas Digne,10.0,32,2.0625,0.875,25.625,0.4375,1034,0.14375000000000002,1.78125,0.018750000000000003,0.28125,0.0625,4.4375,0.5,0.28125,0.53125,0.0625,0.65625,5.611011801616112,31.483453437875283,0.0,0.015625,0.0,0.0,0.0,0.0,10.0,2.3978952727983707,France
Lucas Hernandez,25.0,16,0.6875,0.125,46.625,0.6875,1034,0.00625,3.125,0.0,0.125,0.0625,0.25,0.125,0.0,0.3125,0.0,0.5625,3.0384090618900856,9.23192962737579,0.0,0.4375,0.0,0.03125,0.0,0.0,25.0,3.258096538021482,France
Lucas Michal,0.5,8,0.875,0.75,5.5,0.75,1399,0.1125,0.5,0.025,0.125,0.0,1.375,0.375,0.25,0.125,0.0,0.625,-6.290358061397587,39.56860454058961,0.0,0.0,0.0,0.125,0.125,0.4375,0.5,0.4054651081081644,France
Lucas Paqueta,28.0,32,2.5625,1.84375,39.1875,1.0625,668,0.090625,4.78125,0.115625,0.65625,0.53125,2.65625,1.59375,0.65625,1.6875,0.25,1.625,1.547998102985975,2.3962981268481776,0.0,0.0,0.0,0.057291666666666664,0.015625,0.057291666666666664,28.0,3.367295829986474,Brazil
Lucas Perri,10.0,33,0.12121212121212122,0.0,17.454545454545453,0.0,1399,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.030303030303030304,0.12121212121212122,0.030303030303030304,1.238409061890085,1.5336570045714801,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.3978952727983707,Brazil
Lucas Torro,3.0,35,1.0857142857142856,1.5714285714285714,28.02857142857143,0.4,668,0.02857142857142857,3.1142857142857143,0.060000000000000005,0.17142857142857143,0.02857142857142857,0.8571428571428571,0.6571428571428571,0.08571428571428572,1.2,0.17142857142857143,2.142857142857143,4.652107692027073,21.642105978217458,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3862943611198906,Spain
Lucien Agoume,8.0,35,1.7142857142857142,0.5428571428571428,26.514285714285716,0.6571428571428571,1034,0.06571428571428573,3.857142857142857,0.022857142857142857,0.6285714285714286,0.17142857142857143,0.6571428571428571,0.37142857142857144,0.2,0.7428571428571429,0.22857142857142856,1.4,-2.9067964175619707,8.449465413151106,0.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.0,8.0,2.1972245773362196,France
Luck Zogbe,2.5,13,1.1538461538461537,0.38461538461538464,15.538461538461538,0.5384615384615384,1399,0.0,1.4615384615384615,0.02307692307692308,0.3076923076923077,0.0,1.4615384615384615,0.38461538461538464,0.8461538461538461,0.6923076923076923,0.0,0.6923076923076923,-6.1780292942743,38.1680459609114,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.252762968495368,Côte d'Ivoire
Ludovic Ajorque,4.0,31,1.935483870967742,4.032258064516129,21.225806451612904,0.3548387096774194,668,0.0967741935483871,1.3225806451612903,0.3096774193548387,0.25806451612903225,0.06451612903225806,4.0,0.3548387096774194,0.2903225806451613,1.935483870967742,0.0967741935483871,1.967741935483871,5.027450157780496,25.275255088967135,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.6094379124341003,France
Ludovic Blas,18.0,29,3.689655172413793,3.6206896551724137,31.689655172413794,1.5862068965517242,668,0.15517241379310345,4.0,0.17586206896551726,1.5172413793103448,0.27586206896551724,6.344827586206897,1.5862068965517242,2.310344827586207,2.4482758620689653,0.06896551724137931,1.0689655172413792,1.1808748153147413,1.3944653294446243,0.0,0.0,0.0,0.028735632183908042,0.1896551724137931,0.15517241379310345,18.0,2.9444389791664403,France
Luis Diaz,70.0,36,3.25,4.638888888888889,25.916666666666668,1.5277777777777777,1399,0.1388888888888889,3.0555555555555554,0.33055555555555555,1.4722222222222223,0.05555555555555555,8.13888888888889,1.3611111111111112,1.4166666666666667,1.5277777777777777,0.05555555555555555,1.3333333333333333,2.1671761851777553,4.696652617601608,0.0,0.0,0.023148148148148147,0.587962962962963,0.037037037037037035,0.2824074074074074,70.0,4.2626798770413155,Colombia
Luis Guilherme,15.0,12,0.8333333333333334,0.4166666666666667,5.75,0.25,1399,0.0,0.4166666666666667,0.025000000000000005,0.5833333333333334,0.0,1.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.0,0.0,-6.92597449975375,47.9691227712392,0.0,0.0,0.0,0.20833333333333334,0.16666666666666666,0.0,15.0,2.772588722239781,Brazil
Luis Henrique,25.0,33,3.1818181818181817,2.393939393939394,38.84848484848485,1.6666666666666667,1764,0.1272727272727273,4.333333333333333,0.12424242424242424,1.5454545454545454,0.06060606060606061,8.484848484848484,0.5757575757575758,1.1515151515151516,0.9090909090909091,0.06060606060606061,0.24242424242424243,-2.7917279244112834,7.793744803937733,0.0,0.0,0.5151515151515151,0.3484848484848485,0.015151515151515152,0.0,25.0,3.258096538021482,Brazil
Luis Milla,3.5,33,3.9393939393939394,0.6060606060606061,26.96969696969697,1.121212121212121,668,0.11515151515151516,4.606060606060606,0.030303030303030304,0.6363636363636364,0.12121212121212122,0.9090909090909091,0.5151515151515151,0.42424242424242425,1.393939393939394,0.36363636363636365,1.1515151515151516,4.416491253670905,19.505394993751604,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.5040773967762742,Spain
Luis Rioja,2.0,36,2.2777777777777777,1.6944444444444444,28.5,1.5833333333333333,303,0.13055555555555556,2.861111111111111,0.044444444444444446,1.1944444444444444,0.16666666666666666,6.333333333333333,1.0833333333333333,1.0,1.1666666666666667,0.08333333333333333,0.5277777777777778,5.4055323495613194,29.21977998215392,0.0,0.0,0.037037037037037035,0.14814814814814814,0.13425925925925924,0.0,2.0,1.0986122886681098,Spain
Luiz Felipe,5.0,4,0.0,0.0,13.75,0.0,303,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,1.958957007095563,3.837512555648806,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.791759469228055,Italy
Luka Modric,4.0,35,3.4857142857142858,0.7428571428571429,47.114285714285714,1.6571428571428573,303,0.19714285714285715,5.942857142857143,0.04285714285714286,0.4,0.3142857142857143,1.8,0.37142857142857144,0.2571428571428571,0.6571428571428571,0.08571428571428572,0.6571428571428571,13.509641938602414,182.5104253092452,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.6094379124341003,Croatia
Luka Sucic,15.0,29,1.896551724137931,1.103448275862069,26.862068965517242,1.1724137931034482,1399,0.0896551724137931,2.7241379310344827,0.09999999999999999,0.8620689655172413,0.1724137931034483,1.9310344827586208,0.5517241379310345,0.8275862068965517,1.1379310344827587,0.20689655172413793,0.3793103448275862,-3.4876183353701897,12.163481653210333,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,15.0,2.772588722239781,Croatia
Luke Shaw,12.0,7,1.4285714285714286,0.5714285714285714,35.42857142857143,1.1428571428571428,668,0.09999999999999999,3.4285714285714284,0.0,0.0,0.14285714285714285,1.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,3.649367965999673,13.31788655126459,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,12.0,2.5649493574615367,England
MBala Nzola,6.0,21,1.8571428571428572,4.523809523809524,18.142857142857142,0.47619047619047616,303,0.06666666666666668,1.0476190476190477,0.4095238095238095,0.6666666666666666,0.0,5.619047619047619,2.238095238095238,1.1428571428571428,2.9523809523809526,0.047619047619047616,1.4285714285714286,2.45210769202707,6.012832133298325,0.0,0.0,0.0,0.0,0.023809523809523808,0.9285714285714286,6.0,1.9459101490553132,Angola
Mads Hermansen,15.0,27,0.1111111111111111,0.0,23.14814814814815,0.0,1764,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.14814814814814814,0.0,-1.4026868285208742,1.9675303389059484,1.0,0.0,0.0,0.0,0.0,0.0,15.0,2.772588722239781,Denmark
Maduka Okoye,7.5,25,0.04,0.0,21.92,0.0,1034,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,-0.4547416230414214,0.2067899437263462,1.0,0.0,0.0,0.0,0.0,0.0,7.5,2.1400661634962708,Nigeria
Maghnes Akliouche,45.0,32,3.71875,4.875,35.90625,3.0625,1034,0.23125,5.40625,0.2625,1.5625,0.25,7.0625,1.46875,1.5625,2.4375,0.3125,0.96875,-2.972549842219504,8.836052564479196,0.0,0.0,0.0,0.0,0.53125,0.03125,45.0,3.828641396489095,France
Mahamadou Diawara,2.0,17,0.8235294117647058,0.7058823529411765,10.941176470588236,0.35294117647058826,1034,0.017647058823529415,1.0,0.029411764705882353,0.35294117647058826,0.0,0.35294117647058826,0.47058823529411764,0.29411764705882354,0.47058823529411764,0.11764705882352941,0.9411764705882353,-5.950632034000325,35.41002160407084,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,2.0,1.0986122886681098,France
Mahamadou Nagida,0.8,12,0.8333333333333334,0.75,14.666666666666666,1.0,1034,0.025000000000000005,1.25,0.11666666666666665,0.4166666666666667,0.0,4.5,0.5,0.4166666666666667,0.8333333333333334,0.0,0.4166666666666667,-6.578029294274298,43.270469396330824,0.0,0.0,0.6666666666666666,0.0,0.0,0.041666666666666664,0.8,0.5877866649021191,Cameroon
Mahdi Camara,9.0,34,2.088235294117647,2.2941176470588234,29.38235294117647,1.1764705882352942,1399,0.05588235294117647,3.264705882352941,0.11764705882352941,0.8529411764705882,0.08823529411764706,3.2941176470588234,0.8235294117647058,0.8235294117647058,1.1176470588235294,0.058823529411764705,1.2058823529411764,0.6849844043558377,0.4692036342107218,0.0,0.0,0.0,0.0,0.08333333333333334,0.04411764705882353,9.0,2.302585092994046,France
Malang Sarr,5.0,21,1.0,0.42857142857142855,35.904761904761905,0.2857142857142857,303,0.014285714285714287,2.5714285714285716,0.009523809523809525,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.09523809523809523,0.19047619047619047,0.047619047619047616,0.6190476190476191,0.11786111668460464,0.01389124282614199,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,5.0,1.791759469228055,France
Malick Fofana,30.0,29,1.896551724137931,3.2758620689655173,22.24137931034483,1.9655172413793103,1034,0.1310344827586207,1.5517241379310345,0.1206896551724138,0.8275862068965517,0.034482758620689655,7.068965517241379,0.6206896551724138,1.0689655172413792,1.2413793103448276,0.034482758620689655,0.4482758620689655,-6.065700527151012,36.79272288508007,0.0,0.0,0.06896551724137931,0.7068965517241379,0.05172413793103448,0.05172413793103448,30.0,3.4339872044851463,Belgium
Malo Gusto,35.0,32,1.8125,1.34375,33.5,1.125,1764,0.0375,3.71875,0.05,0.125,0.0625,2.65625,0.53125,0.34375,0.5625,0.0625,0.625,-4.1780292942743,17.4559287838142,0.0,0.0,0.015625,0.010416666666666666,0.046875,0.0,35.0,3.58351893845611,France
Mama Samba Balde,4.0,29,1.4827586206896552,2.206896551724138,11.03448275862069,0.5862068965517241,668,0.06896551724137931,0.7931034482758621,0.10689655172413794,0.5862068965517241,0.034482758620689655,3.5172413793103448,0.6896551724137931,1.2413793103448276,1.3103448275862069,0.0,0.6896551724137931,3.3315597468215934,11.09929034664196,0.0,0.0,0.0,0.20689655172413793,0.39080459770114945,0.3563218390804598,4.0,1.6094379124341003,Guinea-Bissau
Mamadou Coulibaly,0.2,1,0.0,0.0,6.0,0.0,1034,0.0,0.0,0.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-5.372549842219502,28.8642918071328,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.18232155679395462,France
Mamadou Sarr,20.0,27,0.4444444444444444,0.4444444444444444,54.22222222222222,0.3333333333333333,303,0.011111111111111113,1.9259259259259258,0.02962962962962963,0.37037037037037035,0.0,0.037037037037037035,0.37037037037037035,0.3333333333333333,0.5925925925925926,0.037037037037037035,1.0740740740740742,-6.479399157287997,41.9826134394644,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,20.0,3.044522437723423,France
Mandela Keita,12.0,30,1.1,0.0,19.3,0.6,1399,0.03666666666666667,1.6666666666666667,0.0033333333333333335,0.5666666666666667,0.06666666666666667,0.16666666666666666,0.6,0.3,1.0,0.0,0.9333333333333333,-3.1533717600277242,9.943753456940348,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.5649493574615367,Belgium
Manu Bueno,3.5,9,0.1111111111111111,0.2222222222222222,8.222222222222221,0.3333333333333333,668,0.0,0.5555555555555556,0.011111111111111112,0.1111111111111111,0.0,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,-5.367070390164709,28.805444572982765,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,3.5,1.5040773967762742,Spain
Manu Kone,40.0,33,2.0,1.2121212121212122,34.39393939393939,1.9090909090909092,1399,0.045454545454545456,4.151515151515151,0.09090909090909091,0.9090909090909091,0.12121212121212122,1.5151515151515151,1.3333333333333333,0.7878787878787878,1.5454545454545454,0.06060606060606061,0.8484848484848485,-2.172549842219503,4.719972816927988,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3.713572066704308,France
